ID;Term;Begrepsforklaring;Definisjon;Språkversjoner;Beskrivelsestype;Alternative termer;Kilde;Frarådde termer;Eksempler
BEGREP-362;Kvalifisert sertifikat;"""Et kvalifisert sertifikat skal inneholde følgende informasjon: 

a) en angivelse av at sertifikatet er utstedt som et kvalifisert sertifikat, 
b) sertifikatutstederens identitet og den stat den er etablert i, 
c) undertegnerens navn eller pseudonym med opplysning om at det er et pseudonym, 
d) eventuelt ytterligere opplysninger om undertegneren, dersom de er relevante for bruken av sertifikatet, 
e) de signaturverifikasjonsdata som svarer til de signaturfremstillingsdata som er under undertegnerens kontroll, 
f) sertifikatets ikrafttredelses- og utløpsdato, 
g) sertifikatets identifikasjonskode, 
h) sertifikatutstederens avanserte elektroniske signatur 
i) eventuelle begrensninger i sertifikatets anvendelsesområde, og 
j) eventuelle beløpsmessige begrensninger i sertifikatet med hensyn til hvilke transaksjoner sertifikatet kan brukes til. """;et sertifikat som oppfyller kravene etter eSignaturlovens § 4 og utstedes for en begrenset periode av en sertifikatutsteder som oppfyller kravene etter eSignaturlovens §§ 10-15.;Bokmål;Faglig fortolkning;;LOV 2001-06-15 nr 81: Lov om elektronisk signatur (esignaturloven) § 4.;;Buypass
BEGREP-361;Sertifikat;;"""en kopling mellom signaturverifikasjonsdata og undertegner som bekrefter undertegners identitet og er signert av sertifikatutsteder"".";Bokmål;Legaldefinisjon;;LOV 2001-06-15 nr 81: Lov om elektronisk signatur (esignaturloven) § 3 nr. 9.;;
BEGREP-359;Beløp;;en gitt pengesum i en gitt valuta.;Bokmål;Folkelig forklaring;Pengesum;"""Beløp"". Hentet 10. juni 2013 fra Bokmålsordboka på nett fra fra www.sprakradet.no";;"- 100 NOK - Norske kroner 
- 50 SEK - Svenske kroner 
- 20 DKK - Danske kroner 
- 40 £ - Britiske pund"
BEGREP-358;Avstemmingsuttrekk;;et uttrekk fra konti, rapporter eller annet fra virksomhetens økonomisystemer som brukes til avstemming.;Bokmål;Faglig definisjon;;"""Dokumentasjon av balansen"". I: ""Økonomiregelverket i staten"" fra Direktorat for Økonomistyring (DFØ). Hentet 19.09.2014 fra http://www.dfo.no/no/Forvaltning/Okonomiregelverket/Ord-og-begreper/Glossary/D/Dokumentasjon-av-balansen/";;
BEGREP-356;Trekkoppdrag;NAV kan som arbeidsgiver eller stønadsutbetaler få oppdrag om å legge inn trekk i utbetalingen. Oppdraget kan komme fra en kreditor eller fra bruker selv, i form av en trekkbeslutning.;et oppdrag om å legge inn et trekk i utbetaling av lønn eller ytelse.;Bokmål;Folkelig forklaring;;;;
BEGREP-354;Brutto ytelse;I vedtak fra NAV oppgir vi vanligvis bare bruttobeløpet bruker får, fordi NAV ikke kan vite om bruker har andre trekk som skal gjennomføres før pengene blir utbetalt. Vi kan dermed heller ikke vite det eksakte beløpet som til slutt settes på brukers konto.;beløpet på ytelsen NAV har vedtatt at bruker har krav på, før eventuelle trekk er gjennomført.;Bokmål;Faglig definisjon;;;;
BEGREP-353;Betalingsoppdrag;"Betalingsoppdrag skal produseres i virksomhetens økonomisystem, og skal overføres elektronisk til banken på en sikker måte. 

Et betalingsoppdrag kan bestå av en eller flere transaksjoner. I staten er det krav om at betalingsoppdrag skal forsegles slik at de er beskyttet mot endringer fra de lages i økonomisystemet til de er overført til banken.";et oppdrag NAV gir banken om å gjøre en betaling som skal belastes en av NAV sine arbeidskontoer i banken.;Bokmål;Faglig definisjon;;"""Betalingsoppdrag"". I: ""Økonomiregelverket i staten"" fra Direktorat for Økonomistyring (DFØ). Hentet 29. august 2014 fra www.dfo.no/no/Forvaltning/Okonomiregelverket/Ord-og-begreper/Glossary/B/Betalingsoppdrag.";;
BEGREP-350;Oppholdssted;"Når NAV registerer oppholdssted og oppholdsårsak, er det alltid med en oppholdsperiode. Årsaken til at man befinner seg på oppholdsstedet er i mange tilfeller relevant for en persons trygderettigheter, inkludert satser for frivillig medlemskap i folketrygden. Det kan være knyttet personstatuskoder til oppholdet. 

Det er som regel mulig å avlede en geografisk lokasjon fra en logisk lokasjon, for eksempel en arbeidsplass. 
";geografiske opplysninger om hvor brukeren befinner seg.;Bokmål;Faglig fortolkning;;;;"Logisk lokasjon: 
- Arbeids- og velferdsdirektoratet 
- KNM Harald Hårfagre 

Geografisk lokasjon: 
- Plass 123, Småbåthavna, Aker brygge 
- Sannergata 2 
- Norge 

Personstatuser knyttet til opphold: 
- Utvandret 
- Flyktningstatus 
- Arbeidstillatelse"
BEGREP-346;Helseforhold;;helserelaterte opplysninger som er relevante for brukerens forhold til NAV.;Bokmål;Faglig fortolkning;;;;"- Sykdomsfravær og fraværsårsaker 
- Sykdomshistorikk og sykmeldinger 
- Diagnoser 
- Behandling 
- Medisinsk funksjonsevne"
BEGREP-306;Faktum;;"""f]aktiske forhold som er av betydning i et saksforhold."" 
";Bokmål;Faglig fortolkning;;"""Faktum"". Hentet 8. juni 2017 fra jusleksikon.no.";;
BEGREP-304;Saksbehandling;Alle behandlinger i en prosess der målet er å avklare relevante saksopplysninger slik at forvaltningsorganet kan ta en avgjørelse.;all behandling knyttet til en sak.;Bokmål;Faglig fortolkning;Behandling;"LOV 1915-08-13 nr 05: Lov om domstolene (domstolloven) § 37; 
LOV 1967-02-10 nr 00: Lov om behandlingsmåten i forvaltningssaker (forvaltningsloven) kapittel III";;"Saksbehandlingen inkluderer blant annet: 
- Innsamling av opplysninger 
- Kontroll av opplysninger 
- Utregninger 
- Delbeslutninger"
BEGREP-301;Forhåndsvarsel;"""Forhåndsvarslet skal gjøre greie for hva saken gjelder og ellers inneholde det som anses påkrevd for at parten på forsvarlig måte kan vareta sitt tarv"". 

Forvaltningsorganet har plikt til å sende forhåndsvarsel i en sak, for at parten skal kunne uttale seg før NAV har fattet sitt vedtak. Manglende forhåndsvarsel vil derfor kunne føre til at endringen i rettstilstanden blir ugyldig. Forhåndsvarselet skal som hovedregel være skriftlig, ""men hvis det er særlig byrdefullt å gi skriftlig underretning, eller hvis saken haster, kan varsel gis muntlig eller f. eks. ved offentlig kunngjøring.""";en henvendelse som inneholder informasjon om en mulig endring i en parts rettstilstand.;Bokmål;Faglig fortolkning;;"LOV-1967-02-10 Lov om behandlingsmåten i forvaltningssaker (forvaltningsloven) § 16; 
Forvaltningsrett. Side 252. (2008) Eckhoff, T. og Smith, E. Oslo: Universitetsforlaget.";;"- Varsel om at noen har åpnet en sak som involverer mottaker. 
- Varsel om at et allerede fattet vedtak skal revurderes. 
- Varsel om at NAV vurderer å kreve tilbake feilutbetalt beløp."
BEGREP-300;Feilutbetaling;"Feilutbetalingen kan skyldes at brukeren har fått utbetalt stønad han ikke hadde rett til, eller at han har fått en berikelse eller utbetaling som er mer eller mindre enn det han skulle ha hatt. 

""Tilbakekreving etter paragrafen kan unnlates dersom det feilutbetalte beløpet utgjør mindre enn fire ganger rettsgebyret. Dette gjelder likevel ikke dersom den som har fått utbetalingen (mottakeren) eller noen som opptrådte på vegne av mottakeren, har opptrådt forsettlig eller grovt uaktsomt.""";"""en utbetaling som Arbeids- og velferdsetaten ...] har foretatt til noen som ikke hadde krav på den.""";Bokmål;Faglig definisjon;;LOV-1997-02-28-19 Lov om folketrygd (folketrygdloven) § 22-15;;"Årsaker til at det kan bli gjort en feilutbetaling kan blant annet være: 
- Feil takstbruk 
- Gale opplysninger gitt av mottaker 
- Feilregistrering av saksbehandler eller mottaker 
- Utbetalt doble ytelser, ved utbetaling av pensjon eller dagpenger hvor mottaker går over fra en ytelse til en annen og begge blir utbetalt."
BEGREP-299;Varsel;;en henvendelse som informerer om en hendelse som har skjedd eller som vil skje, og mulige konsekvenser av denne.;Bokmål;Folkelig forklaring;;;;"- Forhåndsvarsel 
- Varsel om nedetid på systemer 
- Notifikasjon 

"
BEGREP-295;Kvalifisert elektronisk signatur;;"""en avansert elektronisk signatur som er basert på et kvalifisert sertifikat og fremstilt av et godkjent sikkert signaturfremstillingssystem"".";Bokmål;Legaldefinisjon;;LOV 2001-06-15 nr 81: Lov om elektronisk signatur (esignaturloven) § 3 nr. 3.;;
BEGREP-294;Avansert elektronisk signatur;;"""en elektronisk signatur som 
a) er entydig knyttet til undertegneren, 
b) kan identifisere undertegneren, 
c) er laget ved hjelp av midler som bare undertegneren har kontroll over, og 
d) er knyttet til andre elektroniske data på en slik måte at det kan oppdages om disse har blitt endret etter signering,""";Bokmål;Legaldefinisjon;Elektronisk signatur;LOV 2001-06-15 nr 81: Lov om elektronisk signatur (esignaturloven) § 3 nr. 2;;
BEGREP-288;Virkemiddel;"I NAV brukes ordet virkemiddel om tjenester, ytelser og sanksjoner NAV kan anvende som myndighetsutøver. Mange av virkemidlene utgjør goder som kan gis til brukerne som ledd i forvaltningsutøvelsen. 

Som virkemidler anses både NAVs inntektssikringsordninger og de rammestyrte virkemidlene som for eksempel arbeidsmarkedstiltak. De rammestyrte virkemidlene gis så langt som bevilgningsrammen rekker. Når en bruker gis et virkemiddel på grunn av en rettighet, vil denne rettigheten ofte være ledsaget av én eller flere plikter eller betingelser. Virkemidlene i NAV reguleres i NAVs særlovgivning. Virkemidlene i NAV kan sammenlignes med produkter eller tjenester i private virksomheter. 

";"et ""tiltak med et bestemt formål"".";Bokmål;Folkelig forklaring;;"""Virkemiddel"" i Bokmålsordboka, Språkrådet og Universitetet i Bergen. Hentet 9. november 2016 fra http://ordbok.uib.no/perl/ordbok.cgi?OPP=virkemiddel&ant_bokmaal=5&ant_nynorsk=5&bokmaal=+&ordbok=bokmaal; 
MOD32_AFO_FP_1_Målbilde for informasjonsarkitektur og overordnet informasjonsbehov fase 1; 
Ansvarsdokument for direktoratet v.1.7. s. 14 og 18 
";;"Eksempler på virkemidler til NAVs brukere er 
* Livsoppholdsytelse som gis som et tiltak for å dekke nødvendige livsoppholdskostnader 
* Rullestol som tiltak å fremme bevegelighet 
* Arbeidsmarkedstiltak som bistand på veien mot arbeid 
* ""Sanksjoner, slik som rentefastsettelse ved feilutbetaling, utestenging fra dagpengeordningen, aktivitetskrav, samt] sanksjon mot arbeidsgiver og] leger"""
BEGREP-285;Domene;;"""felt som en rår over, interesse- eller spesialområde.""";Bokmål;Folkelig forklaring;;"""Domene"". Hentet 9. mars 2015 fra Bokmålsordboka på nett, www.sprakradet.no";;
BEGREP-283;Juridisk person;"En juridisk person kan inngå avtaler på lik linje med en privatperson og kan være part i en sak. 
En juridisk person har alltid et organisasjonsnummer. Dersom den juridiske personen representerer en bedrift vil den juridiske personen ha et eget organisasjonsnummer som skiller seg fra bedriften.";et rettssubjekt som ikke er en fysisk person og som opptrer utad som en enhet.;Bokmål;Faglig definisjon;Organisasjon;Hentet 10. oktober 2012 fra Brønnøysundregisternes nettsider på www.brreg.no/registering/flere_bedrifter.html;;"- Kommuner 
- Virksomheter 
- Stiftelser 
- Stater vil også kunne være juridiske personer, og representerer et unntak fra regelen om at juridiske personer alltid har et organisasjonsnummer."
BEGREP-282;Partsrettigheter;;rettigheter som tilkommer den som er part i en forvaltningssak.;Bokmål;Faglig definisjon;;LOV-1967-02-10 Lov om behandlingsmåten i forvaltningssaker (forvaltningsloven).;;"- Innsyn 
- Klageadgang 
- Samtykkekompetanse"
BEGREP-279;Partsrepresentant;"""Arbeids- og velferdsdirektoratet opptrer på vegne av staten i søksmål der gjenstanden for tvisten skriver seg fra vedtak etter de lovene som forvaltes av Arbeids- og velferdsetaten. Det samme gjelder i øvrige søksmål som er knyttet til etatens virksomhet."" 

Partsrepresentanten skal være en fra Juridisk Seksjon i Arbeids- og velferdsdirektoratet, og skal være en person med høy kompetanse på det aktuelle fagområdet som innehar god kunnskap om den aktuelle saken. Vedkommende bistår med faglige vurderinger. Partsrepresentanten kan også bli kalt inn som sakkyndig i rettssaken. 

""Etter trygderettsloven § 23 kan domstolene prøve lovligheten av Trygderettens kjennelser. Spørsmål lagmannsretten kan ta stilling til er således begrenset til å vurdere om Trygderettens kjennelse bygger på korrekt bevisbedømmelse og lovanvendelse samt om det foreligger feil i Trygderettens saksbehandling. Lagmannsretten skal derfor ikke avsi dom for det underliggende rettsforhold, for eksempel om medlemmet har krav på den omsøkte ytelsen. 

Når Trygderettens kjennelse bringes inn for lagmannsretten er det staten v/Arbeids- og velferdsdirektoratet som er part, jf. NAV-loven § 9 og lov om anke til Trygderetten § 23 tredje ledd."" 

- NB! NAV bruker ikke begrepet på samme måte som tvisteloven, der en partsrepresentant ivaretar rettighetene og pliktene til en person som ikke er prosessdyktig eller til upersonlige rettssubjekter. Etter tvisteloven har partsrepresentanten partsrettigheter, og hans handlinger er bindende for den representertes retter og plikter.";en person fra NAV som, etter oppdrag fra direktoratet, bistår regjeringsadvokaten i rettssaker der NAV er part.;Bokmål;Faglig definisjon;;"LOV-2006-06-16-20 Lov om arbeids- og velferdsforvaltningen (arbeids- og velferdsforvaltningsloven) NAV-loven] § 9; 
""Saker for lagmannsrettene - Rutiner og partsrepresentantens rolle"" Datert 9. juni 2009; 
LOV-2005-06-17-90 Lov om mekling og rettergang i sivile tvister (tvisteloven) § 2-3 (1).";Stedfortreder (BEGREP-854);"I NAV: 
- En saksbehandler fra Arbeids- og velferdsdirektoratet som bistår regjeringsadvokaten når han er prosessfullmektig for NAV 

Etter tvisteloven: 
- Verge for en umyndig part 
- Foreldre for et barn under myndig alder"
BEGREP-278;Fullmakt;Fullmakt gir kompetanse til å inngå rettslig bindende handlinger på vegne av fullmaktsgiver og kan gis både muntlig og skriftlig.;en viljeserklæring om overføring av partsrettigheter fra avgiver til en fysisk person eller juridisk person.;Bokmål;Faglig definisjon;;LOV-1918-05-31-4 Lov om avslutning av avtaler, om fuldmagt og om ugyldige viljeserklæringer avtaleloven] kapittel 2;Myndighet, delegert myndighet;"Fullmakten kan gi generelle partsrettigheter eller være begrenset: 
- Oppdragsfullmakt 
- Stillingsfullmakt 
- Frasagnsfullmakt (medkontrahenten får beskjed om fullmakten fra fullmaktsgiver)"
BEGREP-277;Register;Registre som inneholder personopplysninger er personregistre.;fortegnelse, liste, kartotek eller lignende som er lagret systematisk slik at opplysninger enkelt kan finnes igjen.;Bokmål;Faglig definisjon;;;;"- Matrikkelen 
- Enhetsregisteret 
- Aa-registeret 
- TPS"
BEGREP-274;Ident;;representasjon av en bruker og ressurs.;Bokmål;Faglig definisjon;;;;"User object a123456 i adeo.no Active Directory er en ident
Brukeren abc1234 i RACF/ATK på stormaskinen er en ident
Brukeren a123456 i Arena er en ident
User object srvPesys i preprod.local Active Directory er en ident
Brukeren 01018012345 i ID-porten er en ident"
BEGREP-262;Vilkårssett;Et vilkårssett kan består av kumulative vilkår der alle vilkårene, eller eventuelle unntaksvilkår, må være oppfylt.;flere enn ett vilkår som beskriver betingelsene for å få en gitt rettighet.;Bokmål;Faglig definisjon;;;;"- Inngangsvilkårene i folketrygdloven 
- Vilkårene for å få uføretrygd 
- Vilkårene for å førerkort"
BEGREP-261;Vilkår;"Resultatet kan være bindende både for eksterne aktører og NAV. 
For en gitt rettighet, for eksempel en ytelse, vil det stort sett alltid være flere vilkår, som sammen utgjør vilkårssettet for denne rettigheten.";en betingelse som må være oppfylt for at en aktør får et rettslig bindende resultat.;Bokmål;Faglig definisjon;;Grunnleggende juridisk metode. Side 35. (2005). Boe, Erik. Oslo: Universitetsforlaget.;;"- Et vilkår for å ha stemmerett er at den som ønsker å stemme må ha fylt 18 år. 
- Et vilkår for behandling av personopplysninger er at man på forhånd har et uttrykkelig angitt formål 
- For å få rett til dagpenger må man ha tapt arbeidsinntekt som arbeidstaker på grunn av arbeidsløshet."
