ID;Term;Begrepsforklaring;Definisjon;Språkversjoner;Beskrivelsestype;Alternative termer;Kilde;Frarådde termer;Eksempler
BEGREP-122;Arbeids- og velferdsforvaltningen;"""Arbeids- og velferdsetaten og kommunene skal ha felles lokale kontorer som dekker alle kommuner.""

Hvis utelukkende den statlige delen av NAV skal omtales, så skal man bruke ""Arbeids- og velferdsetaten"", eventuelt ""Arbeids- og velferdsdirektoratet"" eller lignende.";"""[arbeids- og velferdsetaten|BEGREP-123] og de delene av kommunens [tjenester|BEGREP-1437] som inngår i de felles lokale kontorene.""";Bokmål;Legaldefinisjon;NAV;LOV 2006-06-16 nr 20: Lov om arbeids- og velferdsforvaltningen (arbeids- og velferdsforvaltningsloven) [NAV-loven] §§ 2 og 13.;;
BEGREP-121;NAV;"Tidligere oppfattet som en forkortelse for Norsk arbeids- og velferdforvaltning, men senere gjort om til egennavn. 

NAV omfatter både den statlig styrte [Arbeids- og velferdsetaten|BEGREP-123] og den kommunale virksomheten, inkludert den delen av virksomheten som styres etter lov om sosiale tjenester. 

Hvis utelukkende den statlige delen av NAV skal omtales, så skal du bruke ""Arbeids- og velferdsetaten"", eventuelt ""Arbeids- og velferdsdirektoratet"" eller lignende.";arbeids- og velferdsforvaltningen i Norge.;Bokmål;Faglig definisjon;;;;
BEGREP-117;Tilgang;"Innenfor statistikk og virksomhetsstyring benytter man ordet tilgang når man snakker om antall nye forekomster i løpet av en [periode|BEGREP-166]. 

Hva man ser på som tilgang er i hvert tilfelle avhengig av hvordan man definerer ""ny"" og hvordan man avgrenser ""periode"".";en tilførsel eller tilstrømming av noe.;Bokmål;Faglig definisjon;Inngang;"""Tilgang"". I: Bokmålsordboka på nett. Hentet 15. januar 2016 fra www.sprakradet.no.";;"- Tilgang krav 2012 
- Tilgang helt ledige personer januar 2010 
- Tilgang oppgaver 23.11.2013 
- Tilgang saker med kode 6 eller 7"
BEGREP-115;Trussel;I forbindelse med IT-sikkerhet er trusler potensielle hendelser som kan føre til at [konfidensialitet|BEGREP-1026], [integritet|BEGREP-50] og [tilgjengelighet|BEGREP-53] blir kompromittert.;en handling eller [hendelse|BEGREP-605] som kan fremkalle frykt, og som kan påføre et objekt tap eller skade dersom den inntreffer.;Bokmål;Faglig definisjon;Risikofaktor, risikoelement;"""Trussel"". I Overordnede sikkerhetskrav i Arbeids- og velferdsetaten v. 1.1. vedlegg C, s. 40. Hentet 30.10.2015 fra https://navet.adeo.no/Systemsider/sok/solrDokumenterAlle/_attachment/263309?_ts=14ba6e46568";;Naturkatastrofer, ondsinnede aktører eller feil er eksempler på en trussel.
BEGREP-114;Sporbarhet;"Sporbarhet skal gjøre det mulig å etterspore hvilke handlinger som er utført og hvilke hendelser som har inntruffet. Sporbarhet oppnås for eksempel ved at det registreres hvem som utfører handlinger og ved separat [logging|BEGREP-506]. 

Logging inngår sammen med [alarmering|BEGREP-1012] og [varsling|BEGREP-1036] i en funksjon som vi kaller [sikkerhetsovervåking|BEGREP-1183].";et sikkerhetshensyn som ivaretar at [behandling|BEGREP-201] og [hendelser|BEGREP-605] kan rekonstrueres i ettertid og bidrar til å avdekke om uberettigede handlinger eller aksjoner har funnet sted.;Bokmål;Faglig definisjon;;"""Sporbarhet"". I Overordnede sikkerhetskrav i Arbeids- og velferdsetaten v. 1.1. vedlegg C, s. 40. Hentet 24.03.2015 fra https://navet.adeo.no/Systemsider/sok/solrDokumenterAlle/_attachment/263309?_ts=14ba6e46568";;
BEGREP-112;Risikostyring;"Økonomi- og styringsavdelingen har regimeansvar for helhetlig risikostyring i NAV. Som en del av det helhetlige risikostyringssystemet i NAV har Økonomi- og styringsavdelingen definert prosesser og verktøy for operativ risikostyring.  Sikkerhetsområdet omfattes av dette. 

Risikostyring benyttes for å kunne presentere et risikobilde og dermed være istand til å velge ut tiltak som treffer så presist som mulig 

Risikostyring for sikkerhetsområdet er også omfattet av den helhetlige risikostyringen for å kunne presentere et risikobilde for personvern, informasjonssikkerhet og beredskap og dermed være istand til å velge ut sikkerhetstiltak som treffer så presist som mulig. Metoden som benyttes er basert på ISF sin metode IRAM2.";koordinerte aktiviteter for å styre og kontrollere en virksomhet med hensyn til {color:#000080}risiko{color}.;Bokmål;Faglig definisjon;;"ISO GUIDE 73:2009 ""Risk management - Vocabulary"" 

Referansearkitektur sikkerhet nivå 2: [https://confluence.adeo.no/x/7yA-Aw]  

[{color:#000080}Risikovurdering - rammeverk og metode{color}|https://navet.adeo.no/ansatt/Etatstjenester/Stottefunksjoner/Personvern%2C+informasjonssikkerhet+og+beredskap/Utfyllende+informasjon/_attachment/445456?_ts=1566a3fd740] 

 ";;
BEGREP-111;Risikohåndtering;"Prosessen med å modifisere identifiserte risikoer skjer ved å velge mellom fire alternativer: 

- dele risikoen 
- unngå risikoen 
- redusere risikoen 
- akseptere risikoen";prosess for å modifisere identifiserte [risikoer|BEGREP-437].;Bokmål;Faglig definisjon;;;;
BEGREP-109;Risikovurdering;;overordnet prosess som omfatter [risikoidentifisering|BEGREP-666], [risikoanalyse|BEGREP-667] og [risikoevaluering|BEGREP-668].;Bokmål;Faglig definisjon;;"ISO GUIDE 73:2009 ""Risk management - Vocabulary""";;
BEGREP-102;Elektronisk signatur;"I dagligtale vil ""elektronisk signatur"" ofte brukes om både [""avansert elektronisk signatur""|BEGREP-294] og [""kvalifisert elektronisk signatur""|BEGREP-295]. 

Begrepet omfatter alle typer elektroniske autentiseringstjenester.";"""[data|BEGREP-377] i elektronisk form som er knyttet til andre elektroniske data og som brukes som autentiseringsmetode"".";Bokmål;Legaldefinisjon;;LOV 2001-06-15 nr 81: Lov om elektronisk signatur (esignaturloven) § 3 nr. 1;;"- Biometriske og digitale signaturer som bygger på koder. 
- Signering med spesialpenn eller mus og andre enklere identifikasjonsmetoder."
BEGREP-101;Policy;"I NAV er det utarbeidet policies som
- Utdyper virksomhetsstrategiens målbilde og setter sammen og forklarer de ulike politiske forventningene og kravene til NAV.
- Omfatter enkelttemaer eller fagområder som hører naturlig sammen og beskriver en ønsket eller forventet tilstand eller krav.
- Sikrer entydige styringssignaler og gir stabilitet over tid innenfor de enkelte driftsområder.

";fellesbetegnelse for styringsprinsipper, krav og operative føringer som skal bidra til måloppnåelse.;Bokmål;Faglig definisjon;;Vedtatt av D-møtet den 21.februar 2012.;;
BEGREP-99;Kryptering;Normalt skjer kryptering i henhold til faste algoritmer og nøkkelord som er avtalt mellom sender og mottaker. Disse kalles [krypteringsnøkler|BEGREP-457] og [dekrypteringsnøkler|BEGREP-458]. Krypterte data skal kunne rekonstrueres ved dekryptering.;"""[...] omforming av [data|BEGREP-377] slik at de ikke er rekonstruerbare for uvedkommende.""";Bokmål;Faglig definisjon;;FOR-2004-06-25-988 Forskrift om elektronisk kommunikasjon med og i forvaltningen (eForvaltningsforskriften) § 4 første ledd, bokstav b.;;"- Asymmetrisk kryptering 
- Symmetrisk kryptering 
"
BEGREP-96;Autentisering av subjekt;"Det er vanlig å skille mellom svak og sterk autentisering; eventuelt 1-faktor og fler-faktor autentisering. Det vil si at det er 1 eller flere autentiseringsmåter for å øke styrken på autentiseringen; altså graden av sikkerhet for at man er den man utgir seg for å være). Dersom en person må re-autentisere seg pga. av for lavt autentiseringsnivå for ny bruk, så må autentisering finne sted på høyere nivå («step-up»).";"""verifikasjon av at en person, [enhet] eller en datamaskinprosess er den som den utgir seg for å være.""";Bokmål;Faglig definisjon;;"""Autentisering"". I Overordnede sikkerhetskrav i Arbeids- og velferdsetaten v. 1.1. vedlegg C, s. 37. Hentet 27. mars 2015 fra https://navet.adeo.no/Systemsider/sok/solrDokumenterAlle/_attachment/263309?_ts=14ba6e46568;";;"Autentisering kan gjøres basert på 
- noe man vet - passord eller PIN-kode 
- noe man har - kodekalkulator, SMS-passord, smartkort 
- noe man er - fingeravstrykk, iris-scanning, stemmegjenkjennelse"
BEGREP-82;Oppgave;"En oppgave utføres av en [ressurs|BEGREP-14]. 

I NAV organiseres [saksbehandlernes|BEGREP-57] hverdag gjennom tildeling av oppgaver.";en [aktivitet|BEGREP-209] eller en samling av aktiviteter i [NAV|BEGREP-121], som krever manuell [behandling|BEGREP-201].;Bokmål;Faglig definisjon;Manuell oppgave;;;"Oppgaver kan innebære alt fra å behandle mindre aktiviteter til å behandle hele [prosessteg|BEGREP-70]. 

I dialog med en [bruker|BEGREP-20] kan det opprettes oppgaver til ressurser i NAV, for eksempel at en ressurs skal ringe brukeren tilbake. 

For manuelle operasjoner i [vedtaksbehandlingen|BEGREP-80] og for manuell [journalføring|BEGREP-28] i [dokumenthåndteringen|BEGREP-303] opprettes også oppgaver. 
"
BEGREP-80;Vedtaksbehandling;All [behandling|BEGREP-201] i en prosess der målet er å avklare relevante [saksopplysninger|BEGREP-258] slik at [forvaltningsorganet |BEGREP-849] kan fatte et [vedtak|BEGREP-56].;[saksbehandling|BEGREP-304] som resulterer i et [vedtak|BEGREP-56].;Bokmål;Faglig fortolkning;Saksbehandling;;;"- Behandling av [søknad|BEGREP-257] om foreldrepenger 
- Behandling av søknad om grunnstønad 
- Behandling av søknad om AAP"
BEGREP-72;Offisiell statistikk;;"""[statistikk|BEGREP-72] som gjøres tilgjengelig for allmennheten av Statistisk Sentralbyrå eller annet statlig organ.""";Bokmål;Legaldefinisjon;;LOV-1989-06-16-54 Lov om offisiell statistikk og Statistisk Sentralbyrå (statistikkloven) § 1-2 nr 2.;;
BEGREP-71;Statistikk;;"""tallfestede [opplysninger|BEGREP-48] om en gruppe eller et fenomen, som fremkommer ved sammenstilling og bearbeiding av opplysninger om de enkelte enhetene i gruppen eller et utvalg av disse enhetene, eller ved systematisk observasjon av fenomenet.""";Bokmål;Legaldefinisjon;;LOV-1989-06-16-54 Lov om offisiell statistikk og Statistisk Sentralbyrå (statistikkloven) § 1-2 nr 1.;;
BEGREP-62;Saksbehandlingstid;"""Forvaltningsorganet skal forberede og avgjøre saken uten ugrunnet opphold. 

Dersom det må ventes at det vil ta uforholdsmessig lang tid før en [henvendelse|BEGREP-11] kan besvares, skal det forvaltningsorganet som mottok henvendelsen, snarest mulig gi et foreløpig svar. I svaret skal det gjøres rede for grunnen til at henvendelsen ikke kan behandles tidligere, og såvidt mulig angis når svar kan ventes. Foreløpig svar kan unnlates dersom det må anses som åpenbart unødvendig. 

I saker som gjelder enkeltvedtak, skal det gis foreløpig svar etter annet ledd dersom en henvendelse ikke kan besvares i løpet av en måned etter at den er mottatt.""";tiden [forvaltningsorganet|BEGREP-849] bruker på å behandle en [sak|BEGREP-55], fra datoen da [saksbehandlingen|BEGREP-304] begynner og fram til datoen da [vedtaket|BEGREP-192] er fattet eller [beslutningen|BEGREP-337] tatt.;Bokmål;Faglig fortolkning;;LOV-1967-02-10 Lov om behandlingsmåten i forvaltningssaker (forvaltningsloven) § 11 a;;
BEGREP-61;Metadata;"Populært kalles metadata for ""data om data"". 
Metadata kan gi dataene mening slik at de gir [informasjon|BEGREP-48]. 
Metadata kan også beskrive relasjoner mellom dataene. 
For å ha oversikt over og gjøre det enkelt å utnytte data som finnes i forvaltningen, må vi beskrive dataene.";[data|BEGREP-377] som beskriver, definerer eller forklarer kontekst, innhold og struktur for andre data og forvaltning av dataene over tid.;Bokmål;Faglig fortolkning;;"""Metadata. Hentet 07.06.2017 fra https://no.wikipedia.org/wiki/Metadata 
""Metadata"". I: NS-ISO 30300:2011. Utgave 1 (2015-05-01), kapittel 3.1.6, side 12. Informasjon og dokumentasjon - Ledelsessystemer for dokumentasjon - Grunntrekk og terminologi";;"Beskrivelser av [begrepers|BEGREP-475] betydning, også kalt semantiske beskrivelser eller semantikk. 
Administrative metadata som for eksempel [tidspunktet|BEGREP-592] en endring skjedde. 
Når og hvilken versjon av en [kilde|BEGREP-561] som ble lest. 
Hvilken kilde en [saksopplysning|BEGREP-258] er hentet fra. 
Data som angir format, identifikator og tittel er også eksempler på metadata."
BEGREP-59;Melding om vedtak;"Melding om vedtak inneholder alltid [opplysninger|BEGREP-834] om klageadgang, klagefrist, klageinstans og den nærmere fremgangsmåte ved klage, samt om retten til å se [sakens dokumenter|BEGREP-195]. 

Som hovedregel inneholder den også begrunnelse for [vedtaket|BEGREP-56]. 

Underretningen kan også gis elektronisk, hvis bruker har samtykket til [elektronisk kommunikasjon|BEGREP-460]. Muntlig underretning kan skje der hvor hvor det er nødvendig for rask iverksettelse eller der dette er særlig byrdefullt for forvaltningen å gi skriftlig underretning. Muntlig underretning kan kreves bekreftet skriftlig.";[skriftlig|BEGREP-198] underretning om resultatet av [saksbehandling|BEGREP-304] som har ført til et [enkeltvedtak|BEGREP-192].;Bokmål;Faglig fortolkning;Vedtaksbrev;LOV 1967-02-10 nr 00: Lov om behandlingsmåten i forvaltningssaker (forvaltningsloven) § 27.;;"- Brev om innvilget [uføretrygd|BEGREP-838] 
- Brev om avslag på [foreldrepenger|BEGREP-973] 
- Elektronisk brev om innvilget [grunnstønad|BEGREP-1371]"
BEGREP-58;Beslutter;"Beslutter har budsjettdisponeringsmyndighet (fullmakt) der dette er relevant. 

Beslutter skal ikke drive [saksbehandling|BEGREP-304], det gjøres av [saksbehandler|BEGREP-57]. En og samme [person|BEGREP-165] kan ha begge [roller|BEGREP-800], men har ikke lov til å være beslutter i de tilfeller hvor vedkommende har gjennomført saksbehandling.";den som endelig avgjør rett eller plikt, og er ansvarlig for [avgjørelsens|BEGREP-372] innhold.;Bokmål;Faglig definisjon;Attestant, Saksbehandler 2.;;;Beslutter har økonomisk [fullmakt|BEGREP-498] på vegne av [Arbeids- og velferdsetaten|BEGREP-90].
BEGREP-56;Vedtak;;"""en [avgjørelse|BEGREP-372] som treffes under [utøving av offentlig myndighet|BEGREP-194] og som generelt eller konkret er bestemmende for rettigheter eller plikter til private [personer|BEGREP-165] (enkeltpersoner eller andre private rettssubjekter)"".";Bokmål;Legaldefinisjon;;LOV 1967-02-10 nr 00: Lov om behandlingsmåten i forvaltningssaker (forvaltningsloven) § 2 a;;"- [Enkeltvedtak|BEGREP-192] 
- [Forskrift|BEGREP-196]"
BEGREP-55;Sak;"Et slikt behandlingsforløp kan blant annet omfatte [søknad|BEGREP-257], [vedtak|BEGREP-56], [melding om vedtak|BEGREP-59] og [11d-notater|BEGREP-670]. Innenfor en sak kan det gjennomføres flere [behandlinger|BEGREP-201] og vedtak om samme forhold, eksempelvis flere påfølgende vedtak om en [livsoppholdsytelse|BEGREP-965]. Disse behandlingene må imidlertid refere seg til samme rettighetsforhold, eksempelvis samme ledighetsperiode eller samme sykdomsperiode. 

En [bruker|BEGREP-20] kan ha flere saker hos [NAV|BEGREP-121], og en sak kan være knyttet til flere [parter|BEGREP-150]. 

Krav om erstatning og krav om saksomkostninger skal knyttes til en ytelsessak, mens krav om [tvungen forvaltning|BEGREP-44] er en egen sakstype fordi det vil gjelde alle ytelser som bruker har rett til og kan omfatte flere ytelsessaker. 

Denne beskrivelsen samsvarer med saksbegrepene i Bisys, [Arena|BEGREP-884] og Pesys. I Infotrygd benyttes saksbegrepet hovedsaklig for hver enkelt behandling med tilhørende vedtak.";en samling av logisk sammenhengende [hendelser|BEGREP-226] og [dokumentasjon|BEGREP-1475] som igangsetter og knyttes til et behandlingsforløp.;Bokmål;Faglig definisjon;;;;"- [Fagsak|BEGREP-380] 
- [Egenforvaltningssak|BEGREP-381] 

En rekrutteringssak kan omfatte: 
- Forespørsel fra [arbeidsgiver|BEGREP-193] om bistand til rekruttering 
- Dokumentasjon av NAVs arbeid for å definere arbeidskraftbehovet, gjennom krav til [kompetanse|BEGREP-205] etc. 
- Formidling av kandidater til arbeidsgiver 

En dagpengesak kan omfatte: 
- Søknad om [dagpenger|BEGREP-972] 
- Vedtak om tilståelse av dagpenger 
- Innsendte [meldekort|BEGREP-840] 
- Vedtak om [stans|BEGREP-953] av dagpenger 
- Søknad om gjenopptak av dagpenger 
- Vedtak om gjenopptak av dagpenger 
- Notater fra samtaler med bruker 
- Utbetalingsberegninger 
- Evt. tilbakekrevingskrav og -vedtak 
- Evt. klage (krav om endring) og vedtak i klage 

En uføresak kan omfatte: 
- Søknad om [uføretrygd|BEGREP-1206] 
- Vedtak om uføretrygd 
- Utbetalingsberegninger 
- [Betalingsplan|BEGREP-647] 
- Endringsvedtak ved f. eks. endret uføregrad 

Listene er ikke uttømmende."
BEGREP-50;Integritet;"Et [dokuments|BEGREP-143] og informasjonsinnholds ukrenkelighet og grad av etterrettelighet. Integritet innebærer at [data|BEGREP-377] ikke har blitt endret eller ødelagt på en uautorisert måte eller grunnet feil. Ved innhenting av [informasjon|BEGREP-48] er integritet et uttrykk for at dataene er i samsvar med det som ble innhentet, og uskadet etter overførsel. 

I arkivsammenheng er kravet til integritet absolutt. Det betyr at det originale dokumentet skal tas vare på i sin opprinnelige form, på en slik måte at et eventuelt brudd på integriteten skal kunne oppdages og spores. 

For dokumenter knyttes integritetkravet også til formålet det har, hva det skal brukes til og hva det ikke kan brukes til. 

Fra NS-ISO 30300:2011: ""At dokumentasjonen har integritet, innebærer at den er fullstendig og uendret. 
Dokumentasjon må beskyttes mot uautorisert endring. Policyer og rutiner for dokumentasjonsforvaltning bør angi hvilke tilføyelser eller kommentarer som kan påføres dokumentasjonen etter at den er produsert. Det bør angis under hvilke omstendigheter tilføyelser eller kommentarer kan godkjennes, og hvem som har tillatelse til å gjøre dem. Alle godkjente kommentarer, tilføyelser eller slettinger i dokumentasjonen bør være uttrykkelig dokumenterte og sporbare"".";"""i arkivsammenheng er integritet et uttrykk for at arkivdokumentet ikke er klusset med, og at informasjonen gjengir de faktiske hendelser og forhold.""";Bokmål;Faglig definisjon;;"""Integritet"". I: NOARK 5 v3.1 (pdf). Side 267; 
""Integritet"". I: NS-ISO 30300:2011. Kapittel 2.3.2, side 8. Informasjon og dokumentasjon - Ledelsessystemer for dokumentasjon - Grunntrekk og terminologi.";;"Å opprettholde et dokuments integritet er 
- at [søknad|BEGREP-257] fra bruker arkiveres på den form som [NAV|BEGREP-121] har tilrettelagt for i (elektronisk) skjema 
- At SED lagres på den form NAV mottok den i 
- At [a-melding|BEGREP-859] om en brukers lønnsforhold lagres slik NAV mottok den, før informasjonen i den tilpasses for [saksbehandling|BEGREP-304]"
